user_id,reference_date,od__history_length_days,od__is_history,ob__avg_util_3m,ob__avg_util_change_3m,ob__max_util_3m,ob__max_util_change_3m,ob__std_util_3m,ob__std_util_change_3m,ob__util_slope_3m,ob__util_range_3m,ob__num_od_entries_6m,ob__num_od_exits_6m,ob__overlimit_days_6m,ob__full_repayment_events_6m,ob__max_consecutive_od_days_since_creation_ratio,ob__od_draw_days_6m,ob__od_enabled_zero_util_days_6m,ob__technical_od_days_6m,ob__technical_od_deep_days_6m,ob__avg_util_first_2m_since_creation,ob__avg_util_change_last2m_to_first2m,ob__avg_util_first2m_1y,ob__avg_util_change_last2m_to_first2m_1y,ob__max_consecutive_overlimit_days_since_creation_ratio,ob__partial_repayment_events_6m,ob__full_repayment_change_3m_vs_prev_3m,ob__util_last2m_to_first2m_ratio,ob__util_last2m_to_first2m_1y_ratio,ob__max_to_avg_util_3m_ratio
c808a9ad-ffce-41a4-b915-32037cf0dbef,2022-04-07,294,1,0.824923,0.161825,1.004501,0.06952,0.179119703114776,-0.0729169426784641,3.94174841933562e-08,0.729335,0,0,8,0,0.0,181,0,0,0,0.042744,0.830982,,,0.0,20,0,20.4409,,1.2176
c9f80c06-a84f-4b04-a832-d11a143a36f0,2022-09-29,760,1,0.981503,0.012047,1.01452,-0.014565,0.039464688892684,-0.0145507134924043,3.13672614810595e-09,0.185404,0,0,6,0,1.0,181,0,0,0,0.859071,0.125146,0.939844,0.044373,0.0,37,0,1.1456,1.0472,1.0336
cc3dacd3-0c8c-4a7d-a58e-f32d241f2b6e,2024-03-03,1299,1,0.717297,-0.035142,0.822743,0.046591,0.0657384217052697,0.048389773627967,-1.10738423779592e-08,0.225337,0,0,0,0,0.0,181,0,0,0,0.139038,0.570931,0.059459,0.65051,,19,0,5.1062,11.9404,1.147
cd0a3ba9-f88d-49b4-9d32-8454249b2cab,2018-07-27,1,1,0.11224,,0.11224,,,,8.47222222643308e-08,0.0,0,0,0,0,1.0,1,0,36,36,0.11224,0.0,,,,0,0,1.0,,1.0
cdc825b6-22aa-492d-9abf-34ff6d9d2c54,2023-02-01,1656,1,0.923089,0.024909,0.938966,0.024909,0.0120416308279075,9.5055551239688e-17,4.69712257619181e-09,0.024909,0,0,0,0,0.0,181,0,0,0,0.029516,0.898016,0.854602,0.07293,,0,0,31.4247,1.0853,1.0171
cfb95f2d-ee18-4e44-83e4-b20d83fd8b4f,2022-10-19,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,21,21,0.0,0.0,,,,0,0,,,
d03d8294-0629-4651-b1b2-0649a4c22652,2024-09-21,2335,1,0.759113,-0.592151,1.0003,-0.0003,0.388667615463008,0.365978634033374,-1.17870575438915e-07,1.0003,0,1,27,1,0.0,163,18,0,0,0.849962,-0.191489,0.77271,-0.114237,0.0,15,1,0.7747,0.8521,1.3177
d6404f71-a284-4aa6-bf39-c9055fd89ee5,2024-05-24,1691,1,0.469689,-0.121317,1.01532,-0.00104,0.374060080419207,-0.108673491138578,-1.48677724337167e-08,1.01532,9,9,2,9,0.0,126,55,0,0,0.144706,0.258379,0.395105,0.00798,0.0,20,-1,2.7855,1.0201,2.1616
d8a96d11-7e67-4a42-8b2a-be0ec9196528,2024-01-15,100,1,0.961327,-0.019554,0.99812,-0.00512,0.145402436121228,0.00496655692888623,-5.89827718260593e-09,0.99812,2,1,0,1,0.0,93,7,0,0,0.86719,0.077878,,,,2,1,1.0898,,1.0382
d9507159-cdac-4bec-ab4b-3f7f6e618053,2022-01-05,481,1,0.998918,-0.00182,1.022005,0.000731,0.0105798150522205,0.00420059545990295,-5.9894202041356e-10,0.09456,0,0,20,0,1.0,181,0,0,0,0.946935,0.051322,1.021778,-0.023521,0.0,10,0,1.0541,0.9769,1.0231
db5e4807-8293-4279-90aa-a60450abc36a,2023-07-16,613,1,0.916527,0.065477,0.999893,0.002129,0.0900882039163453,-0.00556994348854166,7.64731903686449e-09,0.266665,0,0,0,0,0.0,181,0,0,0,0.041845,0.888622,0.948999,-0.018532,0.0,8,0,22.236,0.9804,1.0909
dbc811ec-375b-4acc-9cd3-f24a1e0404f0,2023-12-29,1813,1,0.999846,-0.006319,1.02661,-0.027701,0.0101311758186487,-0.0158921447583391,-1.5652061481361e-09,0.034783,0,0,28,0,0.0,181,0,0,0,0.30775,0.689564,1.014164,-0.01685,0.0,3,0,3.2406,0.9833,1.0267
dc882bf5-6e81-448c-854a-bb8b586fc7ab,2023-12-20,1034,1,0.916396,0.001688,1.018653,-0.032319,0.120667960404481,-0.000692732650929194,-3.5920388677367e-09,0.450427,0,0,14,0,0.0,181,0,0,0,0.00828,0.884435,0.639429,0.253286,0.0,13,0,107.8158,1.3961,1.1115
df03910b-9380-41de-a5db-e20a2182ccfc,2023-09-11,166,1,0.477508,0.229587,0.781136,0.208583,0.169850695294406,-0.0372783707598495,3.82093309494547e-08,0.778603,4,3,0,3,0.0,140,26,0,0,0.072714,0.474271,,,,8,-3,7.5224,,1.6358
7441ea80-a5cd-4b4c-82b7-ddd30189922b,2021-12-09,1,1,0.7844,,0.7844,,,,5.92089372333813e-07,0.0,0,0,0,0,1.0,1,0,61,61,0.7844,0.0,,,,0,0,1.0,,1.0
7615fd79-ca54-4ccb-829a-1853e4b93239,2023-02-01,818,1,0.876683,0.033665,0.899976,0.033725,0.0154025228527368,-1.97026919582025e-05,6.32426393759955e-09,0.038837,0,0,0,0,0.0,181,0,0,0,0.124327,0.759079,0.596281,0.287125,,0,0,7.1055,1.4815,1.0265
7810374f-1cfd-41f5-9290-9a6a594c6c94,2022-01-19,78,1,0.73182,0.29311,0.992884,0.012844,0.320988711090876,-0.349984363846282,1.37818728835079e-07,0.992884,2,1,0,1,0.0,73,5,10,10,0.663082,0.093685,,,,7,1,1.1412,,1.3567
7c6876a7-6f57-4e61-8d41-2e894374684d,2021-12-11,897,1,0.997161,-0.00355,1.0223,-0.02338,0.0171670902810568,-0.0116156360135806,3.75079998716893e-11,0.10644,0,0,25,0,0.0,181,0,0,0,0.997,-0.00245,1.002299,-0.007749,0.0,7,0,0.9975,0.9922,1.0252
7eab5779-7314-4723-99a3-1d1efbb446b9,2025-03-01,1,1,0.03412,,0.03412,,,,2.57548309357954e-08,0.0,0,0,0,0,1.0,1,0,0,0,0.03412,0.0,,,,0,0,1.0,,1.0
8246b8ac-fa75-49ce-897a-c69bc2678e52,2024-01-18,1903,1,0.978923,-0.000505,1.049856,-0.01744,0.0612504774172557,0.00260806602826128,-5.21386507755912e-10,0.35216,0,0,36,0,0.0,181,0,0,0,0.479372,0.496425,0.979355,-0.003558,0.0,41,0,2.0355,0.9963,1.0724
824efaaf-616c-4460-83df-deedccaa5c16,2024-04-15,308,1,0.001023,0.003004,0.09314,0.09314,0.00976372496922795,0.0167284378307738,7.20781684598447e-10,0.09314,3,3,0,3,0.0,10,171,0,0,0.120417,-0.118891,,,,2,-1,0.0126,,91.0459
861dc81f-3f29-4972-9361-0430d4ffe8e2,2022-10-12,745,1,0.652097,-0.392435,1.01984,-0.07792,0.368893709435058,0.15483938817388,-8.38961043483304e-08,1.01984,2,3,8,3,0.0,160,21,0,0,0.092365,0.409864,0.17248,0.329749,0.0,5,1,5.4374,2.9118,1.5639
86a08470-6680-4c63-bc60-89c6b09088a5,2023-10-11,486,1,1.026165,-0.0374,1.065256,-0.016908,0.0262000940551539,0.018030871137056,-5.31031348184072e-09,0.109016,0,0,85,0,0.0,181,0,0,0,0.096872,0.916736,0.883252,0.130356,0.0,23,0,10.4633,1.1475,1.038
88e1c606-4994-485a-ad2b-d2a907e29b48,2023-04-11,375,1,0.935,0.002459,1.039828,0.0382,0.130631187358901,0.125442178420491,-2.66887180683428e-09,1.039828,2,3,33,3,0.0,167,14,0,0,0.416562,0.520137,0.487419,0.44928,0.0,9,-2,2.2486,1.9217,1.1121
892a4df9-257e-4657-a632-3f2514b4ae9f,2024-10-14,2184,1,0.836941,0.095777,1.015144,0.01544,0.179579210827855,-0.103600025928562,3.75830314271132e-09,0.691896,0,0,69,0,0.0,181,0,0,0,0.163672,0.696725,0.920173,-0.059776,0.0,14,0,5.2568,0.935,1.2129
893ae675-fcd6-4f58-9f36-d9ebd75ddc57,2023-08-28,83,1,0.342984,-0.221404,0.95536,0.02756,0.428235207044098,-0.126195127094843,-3.2168658550268e-09,0.95536,3,3,0,3,0.0,35,48,14,14,0.466684,-0.102068,,,,1,3,0.7812,,2.7854
929c073d-764c-4f77-8b76-29b078e84c65,2024-03-13,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,0,0,0.0,0.0,,,,0,0,,,
95ed8a96-3af1-43ca-81e1-d7f39c11c3b1,2024-01-09,1212,1,0.8921,0.030141,1.030691,0.031885,0.154918698123627,-0.0202920630678086,3.02045582752079e-09,0.501388,0,0,26,0,0.0,181,0,0,0,0.079413,0.821475,0.960039,-0.059151,0.0,10,0,11.3443,0.9383,1.1553
972e7756-450f-4347-8def-d883d7986fe0,2023-11-27,1001,1,0.699642,-0.074002,0.999264,-0.001122,0.317666282348813,0.0717956982412035,-2.22485519177412e-09,0.999264,7,7,4,7,0.0,168,13,0,0,0.046967,0.631529,0.548088,0.130408,0.0,54,3,14.4462,1.2379,1.4282
98f92897-0de3-4493-af67-7196f0e16e6e,2023-05-29,1056,1,0.971814,0.0272,0.98108,0.0272,0.0129623404932236,-7.8309994999128e-17,4.68433247781375e-09,0.0272,0,0,0,0,0.0,181,0,0,0,0.023779,0.956855,0.88688,0.093754,0.0,0,0,41.2394,1.1057,1.0095
99397d03-fa2e-4e63-98cc-995ced5fb0f7,2021-12-02,150,1,0.469317,0.86769,0.987852,0.923695,0.374286850718323,0.0409716433654063,1.58547301910421e-07,0.987852,1,0,0,0,0.0,72,78,0,0,0.0,0.692124,,,,9,0,,,2.1048
9d01b628-e1f8-4e4a-8c6f-935616c043d4,2023-04-25,1368,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,,0,181,0,0,0.0,0.0,0.0,0.0,,0,0,,,
9d3717ca-6553-4fcb-ae48-eb240fecfaca,2023-03-21,110,1,0.809221,0.262915,1.00396,0.00506,0.277170446995469,-0.202419197440127,4.9172592533435e-08,1.00396,3,2,1,2,0.0,106,4,1,1,0.699855,0.201737,,,0.0,30,2,1.2882,,1.2406
9f22185d-55fc-49f5-b397-116d0fb7e755,2022-08-13,703,1,0.185069,-0.546732,0.983857,-0.983857,0.373067161387728,-0.472790874461625,-1.10866238681901e-07,0.983857,1,2,0,2,0.0,109,72,0,0,0.251329,-0.244127,0.307569,-0.300367,0.0,1,2,0.0286,0.0234,5.3161
a04d8691-affa-455f-a67f-6759e946fd85,2023-07-04,1542,1,0.016828,0.020467,0.1338,0.1004,0.0430979099408526,0.0439269321170983,3.7367068675584e-09,0.1338,1,2,33,2,0.0,103,78,0,0,0.0,0.024557,0.83664,-0.812083,0.0,2,2,,0.0293,7.951
a4449e94-a012-4d3d-a974-9d5e27a756e5,2022-11-11,13,1,0.0,,0.0,,0.0,,0.0,0.0,0,0,0,0,,0,13,16,16,0.0,0.0,,,,0,0,,,
a450bad0-4449-4ad6-95d4-61cc5ee4b275,2024-10-22,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,0,0,0.0,0.0,,,,0,0,,,
a7760bfe-b92e-4609-8f55-44a568ae7a5a,2024-01-12,1230,1,0.963357,-0.023109,1.03208,0.00027,0.064140252908985,0.0295061190638823,-7.05560883122904e-09,0.403615,0,0,30,0,0.0,181,0,0,0,0.753368,0.202993,0.988207,-0.031846,0.0,8,0,1.2694,0.9677,1.0713
a7b52aa2-e3c7-4188-ab61-5d68b6092ee8,2017-04-19,107,1,0.72533,0.010012,0.73744,0.01552,0.00646240152384838,0.00754851605440791,2.31700834140106e-09,0.01552,0,0,0,0,1.0,107,0,0,0,0.72192,0.005088,,,,0,0,1.007,,1.0166
ac6957e6-3b36-48a0-96e3-6acf31c6ef1e,2022-05-21,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,23,23,0.0,0.0,,,,0,0,,,
aed85955-4ccc-45be-8b2e-694ddafb9dc1,2019-11-30,1074,1,0.994119,0.021054,1.00106,0.0,0.0102049473457568,-0.00397646576748735,3.64609231866973e-09,0.02178,0,0,62,0,0.0,181,0,0,0,0.052783,0.948277,0.95244,0.04862,0.0,0,0,18.9655,1.051,1.0069
b137df01-4bf7-4071-b078-9cacbf75644c,2022-01-10,573,1,0.125136,0.215501,0.32,0.262402,0.109360093806094,0.0412070784633723,3.99897828021287e-08,0.32,4,4,0,4,0.0,119,62,0,0,0.0,0.172743,0.001093,0.17165,,7,0,,158.0448,2.5572
b894e910-8538-4cf9-9d2e-f20251e2a255,2022-09-27,572,1,1.008299,-0.027151,1.02111,-0.027892,0.0139264978971687,-0.00405552038995387,-5.02893297623514e-09,0.027892,0,0,83,0,0.0,181,0,0,0,0.254874,0.747488,0.991623,0.010739,0.0,3,0,3.9327,1.0108,1.0127
ba82cbbc-7da3-4847-b899-ad98f1950ca6,2022-11-19,203,1,1.008386,0.008277,1.032368,0.022412,0.0169065094026728,0.00865273296290471,9.98667664158068e-10,0.082472,0,0,72,0,1.0,181,0,0,0,0.621036,0.391363,,,0.0,13,0,1.6301,,1.0237
c160a4bd-6d57-426d-961f-367109c167df,2022-06-29,84,1,0.724095,-0.033596,0.995443,-0.099367,0.190845748194045,-0.076183366782135,3.03671675489416e-08,0.995443,1,0,0,0,0.0,83,1,0,0,0.742055,-0.014544,,,,12,0,0.9804,,1.3747
c3de112d-1707-4fcf-899d-b0d1cd428327,2022-08-30,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,0,0,0.0,0.0,,,,0,0,,,
c4f04513-bcd0-4439-bed1-d15660ace3c0,2018-06-18,576,1,0.01807,0.017134,0.087348,0.049584,0.0252174806619975,0.0254802006635421,2.34645209308923e-09,0.087348,7,7,0,7,0.0,53,128,0,0,0.0,0.023493,0.0,0.023493,,1,5,,,4.8338
c50a0845-5aac-49e0-9e93-a087bce02f3f,2022-12-28,1078,1,0.999536,-0.037078,1.022792,-0.022816,0.0210143765428858,0.013973910335026,-5.9041399792121e-09,0.0834,0,0,59,0,0.0,181,0,0,0,0.624214,0.364271,0.790158,0.198327,0.0,9,0,1.5835,1.2509,1.0232
c5c6f2b2-e5d8-4ec0-97eb-c53c17152e38,2022-11-17,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,16,16,0.0,0.0,,,,0,0,,,
c73724a5-d3d0-4526-8e8a-e2abb5754b47,2022-03-05,425,1,0.930017,-0.006636,0.999255,0.01855,0.0897510227103953,0.0536219208045335,3.10803243519543e-10,0.493,0,0,7,0,0.0,181,0,0,0,0.914942,0.016178,0.196685,0.734435,0.0,17,0,1.0176,4.734,1.0744
c8bd81d1-0608-4fd5-8622-2f63a5c0662a,2023-05-29,381,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0.0,79,102,0,0,0.037531,-0.037531,0.036956,-0.036956,,3,-1,0.0,0.0,
c9bea545-b940-49c6-89ed-a861eed3e652,2022-10-24,1659,1,0.987254,0.013925,0.996756,0.008481,0.00997706974056257,-0.00495990154937257,2.77133932053573e-09,0.034465,0,0,5,0,0.0,181,0,0,0,0.737668,0.253424,0.985242,0.00585,0.0,4,0,1.3435,1.0059,1.0096
cbba88c8-8de6-46ba-bda3-f7e271efc4d8,2023-11-24,1338,1,0.981599,0.022,1.011116,-9e-06,0.0401317849078766,-0.0438338922228056,6.23741617047277e-09,0.182906,0,0,9,0,0.0,181,0,0,0,0.110163,0.877514,0.966415,0.021262,0.0,20,0,8.9655,1.022,1.03
cc9b4ebd-29af-47b4-bc0f-85cc36d2c0c5,2018-04-16,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,0,0,0.0,0.0,,,,0,0,,,
cce80872-a5e6-480e-8076-e5cfe4d02789,2018-05-04,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,0,0,0.0,0.0,,,,0,0,,,
d0281167-7887-45f7-9496-e9e2812ec4df,2022-06-01,1186,1,0.739903,0.204928,0.908635,0.113227,0.110536132272699,-0.0268424536695926,3.21384549954118e-08,0.404827,0,0,0,0,0.0,181,0,0,0,0.10293,0.690459,0.011251,0.782138,0.0,31,0,7.708,70.5171,1.228
dc292ba6-c8d9-412e-ac13-6afe2cdbfdb8,2019-12-23,14,1,0.002011,,0.028158,,0.00752554204977005,,1.60544388930324e-09,0.028158,1,0,0,0,0.0,1,13,0,0,0.028158,-0.026147,,,,0,0,0.0714,,14.0019
de0c374a-dec8-4c88-93fe-1787f5703bae,2024-07-15,750,1,0.990853,0.054103,1.13232,0.13334,0.0515769007463444,-0.0207087336935947,1.16704303213814e-08,0.48686,1,1,22,1,0.0,170,11,0,0,0.207072,0.797678,0.839946,0.164804,0.0,9,-1,4.8521,1.1962,1.1427
e24a52a8-a11b-410d-b49c-028f67b2d336,2024-07-31,1583,1,0.058198,0.001927,0.059448,0.001927,0.000925210938691559,1.89178568984327e-17,5.44292630667367e-10,0.001927,0,0,0,0,0.0,181,0,0,0,0.009539,0.048992,0.052139,0.006392,,0,0,6.1359,1.1225,1.0214
e6f0948c-77ad-47d2-b0a7-af6bc571ddcf,2023-12-24,598,1,0.861323,-0.012174,0.998425,-0.000169,0.198974111802157,-0.0143289721482818,-1.34424216151516e-09,0.812439,0,0,0,0,0.0,181,0,0,0,0.422448,0.446204,0.88965,-0.020998,0.0,31,0,2.0562,0.9763,1.1591
ea6fdc05-a19f-4005-9aca-e705af11d30e,2023-05-29,1719,1,0.979408,-0.064765,1.027314,-0.036194,0.0381430777428417,0.00475775644151227,-1.17243003644232e-08,0.099143,0,0,40,0,0.0,181,0,0,0,0.719468,0.250926,0.910933,0.059461,0.0,5,0,1.3487,1.0652,1.0489
eb3ca60d-83bb-4dcc-aa63-c45f81313d1c,2023-12-29,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,0,0,0.0,0.0,,,,0,0,,,
eba0e632-e797-43aa-b46a-c42d2902b715,2022-12-15,176,1,0.364164,0.597055,0.843036,0.647383,0.267131068261782,0.029253934570336,1.0916826413463e-07,0.843036,3,2,0,2,0.0,82,94,0,0,0.000269,0.517544,,,,2,0,1924.9553,,2.3149
ebd27f40-522e-4612-8e17-aeac8c05f6f8,2024-02-29,784,1,0.287204,0.496387,0.997216,0.997216,0.390163860506019,0.422932397262222,1.15844127035232e-07,0.997216,2,1,0,1,0.0,42,139,0,0,0.524311,-0.095859,0.0,0.428452,,3,1,0.8171,,3.4721
ec8519f9-c280-4fc1-9487-bdf9bbfa3c27,2024-06-01,1796,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,181,0,0,0.0,0.0,0.60824,-0.60824,0.0,0,0,,0.0,
ecab5ab6-55aa-413d-80d1-5a94e1fe6535,2020-08-24,731,1,0.166839,-0.012592,0.400196,-0.039631,0.131245299913056,-0.0035320697567264,5.28796753751432e-09,0.400196,6,5,0,5,0.0,129,52,0,0,0.050295,0.116206,0.003699,0.162802,,1,1,3.3104,45.0124,2.3986
ee3bf7e6-68db-4b97-9db0-a1170510289a,2023-05-12,2024,1,0.057972,0.118602,0.262828,0.187435,0.0809136237397038,0.0749236485751951,2.27826566350098e-08,0.262828,5,5,0,5,0.0,99,82,0,0,0.048409,0.032489,0.739122,-0.658224,0.0,7,-1,1.6711,0.1094,4.5337
f7dd7f94-a66a-4fd4-a65d-0e717176af62,2022-07-09,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,0,0,0.0,0.0,,,,0,0,,,
f918863e-8855-40bf-b280-2873e87629a9,2025-06-22,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,0,0,0.0,0.0,,,,0,0,,,
fc7ffb31-bd07-4e42-afc3-448e23bb8646,2024-01-09,939,1,0.118134,0.251364,0.452298,0.100938,0.152300401737742,0.0297675789056569,4.39234310470038e-08,0.452298,6,7,0,7,0.0,109,72,0,0,0.596484,-0.439503,0.085731,0.07125,,22,0,0.2631,1.831,3.8286
fcd44a6f-686c-49ad-bd1d-fc8c6dd9c228,2022-09-15,149,1,0.613341,-0.143348,1.0107,0.03872,0.373732126358479,0.131787929705622,-1.99772601544249e-08,1.0107,6,6,4,6,0.0,117,32,0,0,0.524732,0.064127,,,0.0,16,0,1.1222,,1.6478
fdd4f6f9-8598-456f-9a17-52411c674d69,2023-05-29,1209,1,0.889798,0.035035,0.902578,0.033977,0.0163897770174599,-0.00235215483175235,6.28638119504544e-09,0.042477,0,0,0,0,0.0,181,0,0,0,0.10684,0.794014,0.550509,0.350345,,0,0,8.4318,1.6364,1.0143
ff9f02f8-bbad-44ed-b076-aa4a36923224,2018-01-03,217,1,0.866762,-0.016674,1.018413,0.0224,0.184279194367852,-0.00651449009864452,-1.16553654048687e-09,0.55832,0,0,6,0,0.0,181,0,0,0,0.617365,0.243877,,,0.0,14,0,1.395,,1.1749
ffafb993-d091-48de-8a01-ae6dd92a35dd,2023-08-03,387,1,0.826115,-0.202032,1.03452,-0.13472,0.218752443781696,0.0451874246921149,-3.59993509959052e-08,1.0,3,3,26,3,0.0,127,54,0,0,0.51531,0.271658,0.685658,0.10131,0.0,7,-3,1.5271,1.1477,1.2522
de287020-1628-464a-adcc-41aac4e95b70,2023-06-17,461,1,0.999786,0.003002,1.02725,-0.027378,0.0224339152365354,-0.0384065963312519,1.90766620780141e-09,0.101167,0,0,36,0,0.0,181,0,0,0,0.38658,0.61464,0.911639,0.089581,0.0,8,0,2.5899,1.0982,1.0274
df0058d8-7922-44e5-a3fe-4369b41d8a1d,2024-06-09,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,10,10,0.0,0.0,,,,0,0,,,
dfd06d96-b187-4b52-8889-6b70c421f795,2022-11-22,996,1,0.503416,0.554894,0.99884,0.01264,0.445493974139689,-0.139589596704383,1.20935922576866e-07,0.99884,4,4,88,4,0.0,142,39,0,0,0.0,0.616026,0.894132,-0.278106,0.0,2,2,,0.6889,1.9841
e02ba537-5f60-449c-9645-e94a21d134d8,2022-03-24,994,1,0.975299,-0.033777,1.01228,-0.03892,0.043580292538359,-0.00948123480003132,-3.33327987971659e-09,0.2,0,0,24,0,1.0,181,0,0,0,0.952274,0.007367,0.943634,0.016007,0.0,1,0,1.0077,1.0169,1.0379
e0ba975b-c8eb-4189-9dcc-62017c1b050b,2023-02-01,1347,1,0.973111,0.045986,1.00032,0.04562,0.0202125112114989,-0.000452087501229847,8.41643589063456e-09,0.05562,1,0,28,0,0.0,168,13,0,0,0.409608,0.573214,0.235152,0.74767,0.0,1,0,2.3994,4.1795,1.0279
e140e535-6abd-4bfd-a9bd-4f0593f8bc03,2023-02-01,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,0,0,0.0,0.0,,,,0,0,,,
e29a9861-be5c-4936-b66c-fc9cdbb078e4,2022-04-29,1188,1,0.990496,0.052228,1.01916,-0.00012,0.0315056791934528,-0.0232831084366728,9.02097674743169e-09,0.12,0,0,59,0,0.0,181,0,0,0,1.03012,-0.025088,0.835433,0.169599,0.0,4,0,0.9756,1.203,1.0289
e3ab5fbd-18b0-42eb-8acd-ae363b4a5280,2023-12-29,2535,1,0.956159,0.021694,1.004936,-0.013252,0.0210113564935065,-0.00329728838715273,4.10790985629198e-09,0.068709,0,0,4,0,0.0,181,0,0,0,0.109988,0.847947,0.926011,0.031924,0.0,7,0,8.7094,1.0344,1.051
e8f2b73a-85d6-4c2e-bd74-1b601de79c03,2023-09-28,1031,1,0.996704,-0.0482,1.032111,-0.04669,0.023083205387398,-0.00818260356826714,-8.84190725927661e-09,0.063356,0,0,36,0,0.0,181,0,0,0,0.0037,0.979113,0.986592,-0.003779,0.0,5,0,265.6251,0.9961,1.0355
e91ac966-b26c-40e4-8238-16f73ba63e5f,2021-12-02,91,1,0.370152,0.755849,0.972197,0.972197,0.344545270490711,0.0978878917609214,1.40731979624793e-07,0.972197,1,0,0,0,0.0,60,31,0,0,0.177782,0.374413,,,,15,0,3.106,,2.6264
eb21ed1e-3caf-401c-8bda-5a5bf87d6281,2023-07-01,788,1,0.818865,-0.177076,1.020093,-0.0094,0.279014584389826,0.31934002752595,-3.78603885603761e-08,1.020093,1,1,24,1,0.0,173,8,0,0,0.092303,0.713539,0.836197,-0.030355,0.0,14,1,8.7303,0.9636,1.2457
ec6afd5f-8cb6-4915-98bf-51bc80080bc3,2023-11-27,1211,1,0.694611,-0.190859,0.93236,-0.04849,0.192000256102673,0.0369193058209131,-4.09530672371202e-08,0.59034,0,0,4,0,0.0,181,0,0,0,0.061656,0.618837,0.571279,0.109214,0.0,13,0,11.0369,1.1911,1.3422
ee1232f8-e4ba-4e5e-a971-366757ed415d,2022-06-04,652,1,0.988343,0.026899,1.021256,-0.021486,0.0347139762337978,-0.041840164716733,4.66736491097322e-09,0.188363,0,0,30,0,0.0,181,0,0,0,0.24392,0.755073,0.957502,0.041491,0.0,15,0,4.0955,1.0433,1.0333
f708c490-17e2-4b94-adeb-2ccd20208404,2022-03-14,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,0,0,0.0,0.0,,,,0,0,,,
f83c58c3-e995-49ab-b554-9adc65c4c23a,2022-07-03,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,99,99,0.0,0.0,,,,0,0,,,
fd26023f-dcd9-4cb3-a9a8-9668159c6018,2022-07-20,1,1,0.0,,0.0,,,,0.0,0.0,0,0,0,0,,0,1,53,53,0.0,0.0,,,,0,0,,,
a0068a94-c86d-422e-9110-8e7b9d768403,2023-10-14,1244,1,0.072692,0.133341,0.23937,0.211489,0.0748556247055041,0.0643820994613859,2.70198274612163e-08,0.23937,6,5,0,5,0.0,101,80,0,0,0.002666,0.103889,0.125956,-0.019401,,13,-3,39.9681,0.8459,3.2929
a0c1f7e8-b91d-4374-aa4e-127b7d27a966,2023-07-02,380,1,0.840965,0.074154,1.024116,0.004986,0.299623838494322,-0.112608904411198,1.03014011345968e-08,1.024116,1,1,19,1,0.0,176,5,0,0,0.812696,-0.002399,0.913152,-0.102855,0.0,11,1,0.997,0.8873,1.2177
a1b7c6e5-a11f-488a-af63-5ee2aa816dcf,2022-07-07,756,1,0.967842,-0.038513,1.016587,-0.021086,0.0333731527042104,-0.00421223549142869,-8.45047443336533e-09,0.12468,0,0,20,0,0.0,181,0,0,0,0.0,0.957357,0.0,0.957357,0.0,10,0,,,1.0503
a24e507f-a133-4add-b925-60b1a43406e8,2021-03-31,1582,1,0.956229,-0.017448,1.018393,-0.02672,0.0350066905317796,-0.0102235236928291,-2.67845511803058e-09,0.14992,0,0,40,0,0.0,181,0,0,0,0.607669,0.338937,0.60001,0.346596,0.0,20,0,1.5577,1.5776,1.065
a9f8e2f3-87f2-42a2-a4c4-fa0c419496b8,2024-05-24,1301,1,0.596046,-0.214359,1.04812,0.09732,0.410184977947537,0.166051648740846,-4.29309139184199e-08,1.04812,10,10,4,10,0.0,118,63,0,0,0.750979,-0.190533,0.006215,0.554231,0.0,5,0,0.7462,90.1763,1.7584
acdaf34c-f704-4986-80ec-d29ca614e9e1,2022-02-27,539,1,0.91053,0.162372,0.994544,0.136897,0.0700308809638809,-0.0149190319004993,3.04578651535677e-08,0.207922,0,0,0,0,0.0,181,0,0,0,0.019327,0.933148,0.046723,0.905752,,1,0,49.282,20.3855,1.0922
b2982c7b-84f8-4521-af1a-7602c08d2922,2018-05-05,7,1,0.971422,,1.0,,0.0488047626481562,,6.83430829072092e-07,0.10002,0,0,0,0,1.0,7,0,0,0,0.971422,0.0,,,,1,0,1.0,,1.0294
