user_id,reference_date,od__history_length_days,ob__avg_util_0_1m,ob__avg_util_1_2m,ob__avg_util_2_6m,ob__active_days_0_1m,ob__active_days_0_3m,ob__max_util_0_1m,ob__max_util_1_2m,ob__max_util_2_6m,ob__pct_days_util_gt_80_1m,ob__pct_days_util_gt_80_3m,ob__std_util_0_1m,ob__std_util_1_2m,ob__std_util_2_6m,ob__overlimit_days_6m,ob__full_repay_6m
674b22c2-320d-44cb-8251-a64428f70468,2023-10-15,366,1.006387,1.0,1.002911,31,91,1.033,1.0,1.03176,1.0333,1.0111,0.0132531189268912,0.0,0.00920292709494346,17,0
f0d8ef1f-1ff1-44bf-bc3b-cd215a9127ee,2024-01-31,366,0.983397,0.989809,0.970147,31,91,0.998243,0.998243,1.026343,1.0333,1.0111,0.0135858558271827,0.00766769029528241,0.0413564648918339,8,0
06e415d7-113d-4ee7-bd66-445362141239,2022-04-10,366,0.897533,0.91893,0.836514,31,91,1.011176,0.997494,1.016392,0.8,0.8111,0.131452407592499,0.130145592169569,0.168503039872153,6,0
f243bbda-889a-4e99-b640-dbc6857fd90f,2022-03-04,366,0.999996,0.989866,0.639434,31,91,0.999996,0.999996,1.013758,1.0333,0.8555,1.95474934701723e-16,0.0272949133595574,0.321830212168192,2,1
dd9ff3bf-d840-43d0-a281-d062a69b9d43,2017-09-06,90,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
650b0052-eb1e-4435-aecc-74e150550318,2022-10-23,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
80849308-2d4f-4c4c-9763-de225c19fd37,2022-04-06,1,0.19712,,,1,1,0.19712,,,0.0,0.0,,,,0,0
8f2b83eb-6b84-48fd-b37a-b67e0d78f94c,2024-05-24,366,0.93384,0.956516,0.881461,31,91,0.993568,1.014051,1.015071,0.9333,0.8777,0.0855687138138525,0.0380020677835619,0.102501252842791,4,0
fec1d9ad-0126-48f1-ad5e-7b4df8f600e4,2022-03-05,366,0.858292,0.902102,0.408322,31,91,0.892088,0.916241,0.854861,1.0333,0.6555,0.0387796448614281,0.0376993211661192,0.263941977527147,0,0
06e5c9b2-be95-4b4b-a26d-afc589ee5c0d,2016-12-08,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
cbbada2f-d66d-4810-8c22-4a60391d9369,2023-03-02,366,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
ec0477e1-4502-4dcf-9758-0b210243aa02,2024-05-24,186,0.602121,0.943374,0.690126,21,69,1.06644,1.09092,1.05808,0.5333,0.6444,0.461458274312654,0.225063732272367,0.408857279854029,35,1
299414ee-210a-409b-a912-94cebe8b8e43,2023-02-02,366,0.938671,0.916255,0.90419,31,91,0.938671,0.938671,0.913765,1.0333,1.0111,2.65062114175614e-16,0.00759953232953094,0.0104518115164711,0,0
400fb143-631c-480e-adf1-4d6562d03a2b,2023-11-28,366,0.997441,1.019471,0.996726,31,91,0.999726,1.034126,1.026473,1.0333,1.0111,0.00153272917457105,0.0139029167615346,0.00863417384773909,31,0
25451171-0609-4846-b182-c2cc907ee4f4,2023-06-29,366,0.982022,0.977044,0.995089,31,91,1.005066,0.99847,1.032803,1.0333,1.0111,0.0250898041387849,0.0226735314952118,0.0294139166776954,59,0
89cc6cb4-5fb0-43c2-ac77-ee756adc67cf,2023-04-26,321,0.849964,0.629082,0.350943,31,70,1.004491,0.975088,0.991615,0.7,0.3222,0.145485642565191,0.268245223006305,0.429725951044477,1,1
d52e3801-af62-4fe6-8c18-c0fdc0cbb21c,2024-05-24,366,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
f7fa908c-34de-4fd8-956f-a5e8aef46419,2022-10-30,149,0.23247,0.064393,0.045363,31,79,0.261293,0.143695,0.105289,0.0,0.0,0.0364360800692515,0.0319294730894712,0.042687028783159,0,1
f9d75855-1e4a-4939-8891-85a988e216c5,2018-02-04,160,0.086879,0.126273,0.067671,13,37,0.233296,0.770973,0.650973,0.0,0.0,0.104368081109049,0.287395934527905,0.153075085860782,0,1
c33d7822-5777-4a1b-929f-9e259f691ebd,2022-12-29,366,0.027799,0.033193,0.044606,12,50,0.139148,0.176448,0.307955,0.0,0.0,0.040432436265204,0.0462035750453995,0.0658727404416538,0,1
c54c7a5b-07da-493a-8976-7ff9fdf8e028,2024-10-09,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
4259259d-0993-499c-8420-d1df9b8aed9f,2023-06-29,366,0.805143,0.963351,0.638858,25,85,0.99964,0.99939,0.923047,0.8333,0.8444,0.400959880324692,0.0293055047409107,0.209761629306344,0,1
e44228c5-2142-45df-9b0d-29113123243c,2022-03-19,366,0.91084,0.972829,0.944326,31,91,1.0098,1.0104,1.0206,0.8,0.9,0.135180902102824,0.0736821789586327,0.133263678405156,44,0
47afff31-c2d0-48e5-af06-6f97f6710078,2022-06-29,0,,,,0,0,,,,0.0,0.0,,,,0,0
02929a34-113e-4d38-ae8e-c71be3f90ad6,2023-02-20,289,0.622054,0.822541,0.558886,25,79,1.007125,1.048975,1.03205,0.4,0.6666,0.374995527089812,0.347790345358684,0.455701144015647,36,1
7fc35356-b045-4b75-8beb-68840da9fd73,2024-01-18,366,0.990776,0.928862,0.949695,31,91,1.0165,1.00818,1.04136,1.0333,0.9666,0.0227338145189197,0.125590698354231,0.0873664378835453,52,0
671d4dee-b843-4d9b-80b4-0e57d00e5b0d,2022-06-16,34,0.511532,0.387386,,31,34,1.00122,0.86342,,0.5,0.1777,0.463538913450028,0.41335070259204,,7,0
234724a2-93f7-4805-9f50-d186044563ee,2021-12-02,240,0.983075,1.015021,0.96437,31,91,0.999353,1.023703,1.013676,1.0333,1.0111,0.021432727550345,0.0151315104093731,0.0597262974293719,59,0
37e4026a-88dc-4069-9d5f-cbdd60424225,2021-06-15,1,0.239098,,,1,1,0.239098,,,0.0,0.0,,,,0,0
733be185-b033-4a27-9f68-6179af66e4d5,2024-04-10,366,0.640049,0.93512,0.980527,31,91,1.01084,1.11924,1.07648,0.2,0.7333,0.185954239162127,0.0429195430126394,0.119267493909822,67,1
b2965bc0-56c7-4e63-8061-b23e45863eb7,2022-07-06,366,0.966725,0.973588,0.952831,31,91,1.021257,1.000528,1.021191,1.0333,0.9888,0.0389373159402681,0.0365898878997474,0.0590941732946212,12,0
fadfecb9-e00e-4c85-869f-f3c22f746f0c,2021-07-03,366,0.960253,0.989041,1.017683,31,91,1.022026,1.003533,1.034053,0.9666,0.9888,0.11433518938101,0.0279675360060245,0.0136727635041985,116,0
2ad144bb-39ff-4a06-8d75-447f11783e07,2021-12-02,366,0.99001,0.987971,0.978294,31,91,0.99464,0.9927,1.01916,1.0333,1.0111,0.00592184626833603,0.00688305602402657,0.0222071187920007,15,0
4bd5fe6d-ed7c-4714-a5b7-d520df65293f,2024-05-24,366,0.012335,0.033546,0.757077,5,36,0.19966,1.00639,1.00639,0.0,0.3444,0.0383953602903783,0.183740834882541,0.284375112459605,17,1
b1cf4be8-fee1-4594-9723-dc90710cfbab,2023-01-24,1,0.333526,,,1,1,0.333526,,,0.0,0.0,,,,0,0
df5e9b5e-dbe5-4ee7-9ddc-dce636131f32,2025-04-12,1,0.366177,,,1,1,0.366177,,,0.0,0.0,,,,0,0
a3450e5a-e7b4-4555-8728-96e7202efd27,2022-04-09,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
a0602bec-f9d3-4d99-bb39-16dd90468b05,2021-11-17,366,0.025313,0.181358,0.297959,3,19,0.32824,0.731,0.96936,0.0,0.0111,0.0840762441893621,0.284702732805863,0.330553025928144,0,1
8c33e351-59c0-467d-8938-cf2d2b2d49e1,2019-06-24,190,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
fcd8be88-0ccb-4f65-9d9c-182896ce175a,2024-10-06,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
b0722f4c-78be-4c11-ba5a-f3fece7861f1,2019-03-04,72,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
78c823ab-a49e-418b-ab9d-b75ef5a49774,2019-12-12,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
595bcec1-1924-41cd-bfc0-4e3d471f8732,2017-11-27,299,0.425133,0.048324,0.731611,31,39,0.519853,0.289946,1.00255,0.0,0.0777,0.0530728519091032,0.118369958826835,0.364054287237439,1,1
6d607a8d-ae19-4adb-9e4e-3387215c229a,2017-10-04,320,0.012,0.000129,0.001038,12,13,0.0449,0.00388,0.01596,0.0,0.0,0.0178013607354117,0.000708387841040015,0.00367400145330967,0,1
3242f537-a609-4605-9420-56292a04944a,2021-11-29,59,0.142945,0.002186,,13,17,0.604026,0.03259,,0.0,0.0,0.25346825281527,0.00670414749175985,,0,1
ff8ff8be-d9a6-45fd-bf98-021d9f4e68d4,2021-11-29,55,0.971027,0.854001,,31,55,1.00792,0.98624,,1.0333,0.5444,0.0408022631883371,0.231786284016054,,1,0
ed09473d-389c-4fb0-aeec-67a940ebdd61,2022-09-25,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
4b23ea38-c1cf-4855-90c9-d13882d967da,2021-04-30,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
1409cd16-8d12-4774-86ff-60c2a3f2bdbd,2024-03-05,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
8bd14791-6f55-40ec-a74f-105ffecb0026,2022-09-15,158,0.0,0.0,2.301888,0,1,0.0,0.0,7.70724,0.0,0.0111,0.0,0.0,3.49199358580275,29,1
35a46873-c29a-4f58-ad0e-b21f942a95d9,2022-12-28,366,0.972521,0.957892,0.963536,31,91,0.999852,0.989525,1.007347,1.0333,1.0111,0.0268884556794511,0.033051727895152,0.0269792475598835,9,0
81c9f419-648f-4fd4-b814-66829d09a698,2022-02-13,98,0.6729,0.696734,0.262127,30,88,0.98745,0.97352,0.85508,0.5333,0.3444,0.310905509985864,0.238011947783029,0.236174320904718,0,1
8fd43133-e4a8-4600-87f7-925c725889c3,2021-05-05,2,0.0,,,0,0,0.0,,,0.0,0.0,0.0,,,0,0
9b2fdb34-c6c5-41a5-a52d-2214b3f8e205,2024-09-27,366,0.897864,0.897864,0.875793,31,91,0.897864,0.897864,0.897864,1.0333,1.0111,2.74204859601134e-16,2.55009844403889e-16,0.0125114681046364,0,0
989e1da7-15a0-487e-a1c6-c783f0b84dff,2021-07-26,366,0.329928,0.587741,0.414246,20,69,0.85138,0.99884,0.999966,0.0666,0.2222,0.306590558627454,0.375075104071515,0.334601689744676,0,1
f9bd16a6-5bd5-4e65-bb36-77ebea226ac2,2022-06-13,366,0.892451,0.877797,0.810592,31,91,0.904334,0.902979,0.889783,1.0333,1.0111,0.0173598193239818,0.0224698101401522,0.0451566859279222,0,0
d6963ff6-7535-44e6-a0f6-cc93148e6963,2022-06-04,366,0.549537,0.538319,0.40695,31,91,0.552024,0.544198,0.530817,0.0,0.0,0.00341679002315999,0.00639779419467905,0.125293283384557,0,0
d474f0aa-c8c8-4afc-af99-c742c08c18ac,2022-06-04,366,0.982438,0.983856,0.968972,31,91,1.010294,1.013188,1.012772,1.0333,1.0111,0.0317727466326535,0.0297830270024127,0.0389352123799416,25,0
4aa6b46b-d06a-4825-a306-977e6fa6a7eb,2022-06-04,366,0.991986,1.00157,0.993916,31,91,0.999875,1.00887,1.010041,1.0333,1.0111,0.00585196439438226,0.00635073231581409,0.00998897801821883,38,0
0c019047-f8a6-48e5-920b-3eac86a0ac55,2023-03-02,366,1.019245,1.019245,0.98736,31,91,1.019245,1.019245,1.019245,1.0333,1.0111,1.46167653226477e-16,1.42834082539939e-16,0.00978364899653417,62,0
ff87efba-3f20-4caa-a3c7-2e8dc1aa4a66,2021-01-18,366,0.609772,0.71937,0.523345,25,85,0.97792,0.86096,0.79594,0.4333,0.2111,0.38836630855687,0.0836373799417021,0.149620060807119,0,1
af61a79a-d108-4d6b-bc32-9e5598960ac8,2024-10-07,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
5a90dd21-8782-43fb-8b4a-29c216e95ece,2023-09-28,366,0.987342,0.975265,0.959903,31,91,1.002776,1.002776,1.023875,1.0333,0.9777,0.0182790345789866,0.0405062015951324,0.0656559796683319,10,0
9ae0949d-7dd8-477a-ac29-81dac138b8b6,2022-09-24,1,0.27956,,,1,1,0.27956,,,0.0,0.0,,,,0,0
081571e5-95f0-4172-9131-9d4a926ec316,2019-07-01,35,0.100727,0.0,,12,12,0.40552,0.0,,0.0,0.0,0.155280691538682,0.0,,0,0
00032b3e-4383-4d48-a1d3-d62c6071bc6c,2024-09-26,366,0.856914,0.733866,0.832649,28,82,0.99962,0.99838,1.02106,0.8333,0.8444,0.301448197349331,0.393617752093015,0.334646692597621,20,1
43f88bdc-8efa-4d00-85eb-37a5a5908e9b,2022-04-07,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
4a76d0ac-4040-43fa-ad52-e720450e3b7e,2024-01-29,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
52347eba-907c-4b4a-88b2-9fec8bef7cbf,2022-05-14,323,0.968129,0.958226,1.003998,31,91,1.0,1.008727,1.023783,1.0333,1.0111,0.0257804961418178,0.038159141746415,0.0227061781477489,65,0
acadb51f-ff18-4c88-8b6a-1ec8663a2133,2024-05-24,366,0.475785,0.696347,0.588814,31,91,0.703776,0.95597,0.922688,0.0,0.1888,0.15459861808317,0.17167617908178,0.192155571907866,0,0
1a1b190a-67f5-4aa6-9c57-fdeb23147b93,2024-07-18,366,0.986774,0.968156,0.986264,31,91,0.99983,1.003653,1.026396,1.0333,1.0111,0.016735523084821,0.0196528356971184,0.0280646592725434,18,0
1535a885-c23d-4b98-8cfa-e6d897273525,2019-08-12,236,0.0,0.0,0.01897,0,5,0.0,0.0,0.36488,0.0,0.0,0.0,0.0,0.0738112859664591,0,1
75c461d8-75f6-4580-a3ae-cae169d888c6,2024-05-24,366,0.237557,0.161279,0.283721,25,74,0.576243,0.316243,0.626408,0.0,0.0,0.192044517419768,0.0991622649389698,0.160075100438973,0,1
175a03d7-107f-472a-a8fc-3caf1b0cb081,2024-09-27,366,0.380457,0.373544,0.347117,31,91,0.384972,0.377762,0.370552,0.0,0.0,0.00345804074678869,0.00349378135562597,0.0126525111042598,0,0
1ae337f2-678d-40b9-a59a-8d808680e386,2021-12-03,1,0.00094,,,1,1,0.00094,,,0.0,0.0,,,,0,0
e7fbeda3-5280-48e3-92b7-836ffda99f21,2024-03-30,366,0.978289,0.948312,0.997619,31,91,0.990662,0.998316,1.033347,1.0333,1.0111,0.018694107864555,0.0280368058789764,0.0160608387441744,19,0
65fee42a-56db-4c51-8b5b-0260ffb27c5d,2023-02-01,366,0.917994,0.895265,0.884067,31,91,0.917994,0.917994,0.893642,1.0333,1.0111,8.35745531345778e-17,0.00617830042321828,0.0102785950241554,0,0
5afdb0e4-33bd-476d-b5bc-d7933dfa4859,2024-02-15,366,0.616003,0.554863,0.668285,31,87,0.885859,0.878687,0.922469,0.2333,0.3333,0.180872661920735,0.318753036336687,0.15636226575214,0,1
6b59361c-3e58-4ed0-9c03-7b4ceac5b322,2023-01-30,365,0.042894,0.0,0.43956,7,7,0.311226,0.0,0.903346,0.0,0.0,0.0960504974430537,0.0,0.373481020608691,0,1
bf96e43b-b424-4591-8cc4-6829d83935b0,2023-02-18,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
95566653-3cb2-400f-b788-8b1d11dde836,2022-12-31,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
1f337a2c-e80b-43c3-8821-306d81a82464,2022-07-30,38,0.650159,0.026626,,30,34,0.99992,0.151556,,0.5333,0.1777,0.389216142863643,0.0556675729380177,,0,1
e1c19396-a8cb-4b3d-9123-4fe491d0b3c3,2023-03-30,322,0.899802,0.898923,0.857279,31,91,0.900066,0.89925,0.898433,1.0333,1.0111,0.000387755826062093,0.000407088942243179,0.0392235802307435,0,0
b270d39a-c589-44c6-a328-c73cf4409c0c,2022-09-30,366,0.887914,0.844907,0.617898,31,91,0.998413,0.935723,0.840257,0.8666,0.6222,0.0801413679276975,0.0799574708094261,0.12220320734807,0,0
9697fa25-5d43-43ad-ab46-95ec2097869a,2019-09-23,313,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
2d49a65b-6f2d-4e52-ace4-f486952dc3c9,2024-03-23,366,0.882529,0.924792,0.934748,31,91,0.96176,1.01684,1.01684,0.8333,0.9111,0.125753298680521,0.105039088369603,0.114441746087776,16,0
06c7589c-0890-41d8-826c-3de2e8b6b49a,2022-12-15,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
7d25fd60-d660-4e66-86ec-63033ee90d71,2024-06-28,366,0.996161,0.991211,0.987922,31,91,0.999468,0.999468,1.032715,1.0333,1.0111,0.00523538578607459,0.00737992875210919,0.0363701361567179,4,0
aad607ec-013e-4499-b8ab-9f712329c419,2022-03-05,366,0.972389,0.976723,0.957758,31,91,0.995991,1.017741,1.008308,1.0333,1.0111,0.0314572564871593,0.0261518982480844,0.0425918243892737,8,0
6d80635a-4a68-48df-b7dc-1719bf773e00,2021-12-02,183,0.876161,0.679311,0.356064,31,91,0.928885,0.732534,0.668118,0.9333,0.3111,0.0510902070459273,0.0337945448706244,0.174585766026078,0,0
866bef2e-1e80-4031-beea-b0a053f26105,2023-03-30,239,0.97614,0.961224,0.902128,31,91,0.999998,1.000815,1.021551,1.0,1.0,0.0513476826395049,0.0548532988494882,0.185733722096237,5,1
cd4faaa0-7fe4-4ba6-b26e-04fdfb4f0a16,2022-03-05,366,0.842859,0.803808,0.519877,31,91,0.853687,0.81802,0.8621,1.0333,0.5222,0.0107605610323616,0.00936425011719962,0.166712435134873,0,0
9a89151b-c733-496f-a816-949030e0f0b3,2024-08-11,366,0.835808,0.967124,0.951415,31,91,0.94089,1.026126,1.000375,0.6666,0.8888,0.0741090565196181,0.0663475883258316,0.0709041532385128,24,0
94317507-1a68-4756-b552-6eafe496c978,2024-05-31,366,0.0,0.0,0.195569,0,0,0.0,0.0,0.882042,0.0,0.0,0.0,0.0,0.30017590784346,0,1
74b2be60-93bc-40d5-99b6-bbbbdf128227,2021-07-09,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
6022d4f8-d376-4a8b-9267-cd1cb599a1ac,2024-05-03,366,1.034211,1.002487,0.958785,31,91,1.03492,1.03323,1.000498,1.0333,1.0111,0.000847721424114426,0.0104540659707449,0.110061321567833,45,0
7466b95a-13c1-4c44-9e9a-d784b0955827,2021-10-29,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
5df643a8-e470-4e09-93b3-73f1a630a886,2024-04-06,366,0.86332,0.813551,0.865219,31,91,1.007879,0.990874,1.013981,0.7666,0.7111,0.0990099475898245,0.159706722652352,0.100181811268926,7,0
27671269-3c21-4cc8-8823-ccc876aabde5,2023-05-30,366,0.883036,0.960322,0.963047,31,89,1.011824,1.039696,1.019672,0.8666,0.8888,0.272232489784458,0.23553982132609,0.11076518940738,67,1
3cca5d54-de56-456d-9f55-804121a58694,2022-02-17,1,0.0127,,,1,1,0.0127,,,0.0,0.0,,,,0,0
2ca0191b-8b18-4b26-b988-2bdb81e50c47,2021-10-16,366,0.956252,0.929753,0.532521,31,91,1.006771,1.001805,0.768122,1.0333,0.6777,0.0346965033710985,0.0665908348933477,0.0700037581842206,3,0
3e4bb0a9-12c2-4f04-b357-2f614dbe53c3,2024-04-08,366,0.254939,0.128589,0.263071,19,58,0.9448,0.53984,0.97012,0.1,0.0555,0.335621829384755,0.204252942289757,0.338894586338141,0,1
078b9525-7021-487b-bcdd-e9e7373cf589,2022-05-05,1,0.40168,,,1,1,0.40168,,,0.0,0.0,,,,0,0
41978098-c638-433c-afa2-23ad8c98c5b0,2023-07-15,366,0.9087,0.937352,0.965535,31,91,1.0,1.0,1.0,1.0333,1.0111,0.0814513417108315,0.0596036513808593,0.0483208149740485,0,0
7dd3b618-934c-4cba-8c29-a0428c78f2f4,2022-07-02,366,0.95081,0.842421,0.957608,31,91,1.008106,0.906973,1.019896,1.0333,0.9,0.0365530671424201,0.0721209761159168,0.0493086003242045,21,0
3a88dac6-620a-4e93-a82c-6961dbad074f,2024-11-12,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
1e3c6205-4f44-44b3-9fce-f47897ffc390,2020-09-05,366,0.766106,0.766106,0.089301,31,75,0.766106,0.766106,0.766106,0.0,0.0,2.57992517096955e-16,2.49107990710263e-16,0.246755440696075,0,0
8e4cbfbe-e8e2-4612-9e8f-2bd4a0b018a0,2025-02-21,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
e929aea2-249a-44df-8e84-7b358c2a8f54,2022-04-29,20,0.511946,,,19,19,0.82156,,,0.1,0.0333,0.288921371864388,,,0,0
ee44e57b-3682-4f16-8a02-5d8c2c7e8f88,2023-06-27,366,0.428408,0.239617,0.752145,31,77,0.544393,0.884373,0.997696,0.0,0.2888,0.121270904709108,0.346401930689425,0.285017573800976,0,1
3c81943f-6b85-4580-b4f1-312b647322b1,2022-10-29,366,0.0,0.0,0.005151,0,0,0.0,0.0,0.078258,0.0,0.0,0.0,0.0,0.0179470202779011,0,1
fcfae5d8-d219-4a7d-bd51-7baa94972dd3,2024-05-24,366,0.869289,0.848712,0.73057,31,91,0.998441,0.998981,0.99677,0.9,0.8333,0.0929232305492649,0.279423281536426,0.235338047417301,0,0
29f8e304-3886-4232-bd23-5cae90d33d87,2022-08-04,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
b8cc3cc9-fc6a-4b9e-9df3-e54cb565e654,2024-01-19,366,0.467372,0.452943,0.545839,21,72,0.840041,0.887978,0.999941,0.1,0.2444,0.348992869179852,0.310320053357236,0.343842192648729,0,1
7418fbee-d4aa-417e-87f4-b5e2e1e36838,2022-12-28,366,0.977812,0.716586,0.362426,31,73,0.99991,0.998494,0.967749,1.0333,0.5777,0.0405150124686046,0.294208246246129,0.348866558940143,0,1
7a925a32-3dcb-48c2-88ab-755dabf5c0bb,2022-10-17,366,0.95305,0.935505,0.526562,31,91,1.0,0.991338,0.979931,1.0333,1.0111,0.0314613843707604,0.0544275664102637,0.367404759624183,0,0
db4cd0a0-a475-4fa9-ac54-c69ffbf99483,2021-02-06,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
ee73ac84-9dd2-4e17-a940-a111f236a8b1,2025-01-30,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
07e2c9f5-e6bf-40d5-be75-5d9aea73dd13,2020-02-13,366,0.136407,0.118384,0.139368,26,72,0.16264,0.16324,0.46636,0.0,0.0,0.0608075586699372,0.0726183877920547,0.095204850866221,0,1
8aa80fc7-60c3-4b2b-8c52-dd40f804e1bd,2022-03-12,366,0.989945,0.981452,0.885169,31,91,0.999553,0.999825,1.019166,1.0333,1.0,0.0169019074621199,0.0281634100200095,0.122067471141189,6,0
c7dd58aa-36e3-4acd-addd-771df36836e5,2021-11-29,181,0.998088,1.020488,0.867423,31,91,1.020488,1.020488,1.004752,1.0333,1.0111,0.0100175845391991,0.0,0.282493549317107,42,1
26de6fca-789f-449d-bdf3-4ac73f124942,2022-09-28,366,0.993571,0.990701,0.99057,31,91,0.995158,0.9925,1.021528,1.0333,1.0111,0.00105308527261465,0.00111854093384638,0.0312748672871711,33,0
b1bfe250-902b-41ba-9581-bceeb724b469,2018-07-17,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
a1b176b8-f589-451c-b21a-cdd1d280c71e,2024-01-20,366,1.003027,0.993253,0.982544,31,91,1.018988,0.999828,1.011892,1.0333,1.0111,0.0107317228808518,0.0105318348612588,0.0212084387400769,14,0
1666f80a-62d6-450e-a223-64c1701e55ef,2021-11-29,366,0.333824,0.164226,0.531629,17,61,0.72886,1.011918,0.992638,0.0,0.3,0.342291157735212,0.306432784336546,0.422837526538822,3,1
a0d16df4-0e08-4754-ba49-25cdca5ff97f,2024-06-17,366,0.0,0.253131,0.266035,0,42,0.0,0.76694,0.90256,0.0,0.0777,0.0,0.290775668700986,0.308343953296402,0,1
53f99ad5-059d-4e87-8850-55f5f91b7915,2023-02-05,366,0.910512,0.886501,0.955936,31,91,0.910512,0.987778,1.02431,1.0333,1.0111,2.65062114175614e-16,0.0394253736360256,0.0622553754028867,10,0
b4b14e62-a891-44b0-a79f-5e0e6c87c58d,2022-03-04,366,0.75214,0.93942,0.616229,29,89,0.949402,0.998964,0.997259,0.4666,0.7888,0.230120677175951,0.0713556949203623,0.253132944080497,0,1
c26112da-304a-4f33-bb54-f80d59f96164,2025-05-10,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
59d57107-2709-43ef-a771-9cae4c6fd779,2022-07-06,233,0.919529,0.9976,0.93085,30,90,1.05568,1.03142,1.03362,0.9333,0.9666,0.250680742399356,0.0184496593744838,0.105648418169591,25,1
b30a79c4-6a8e-40e3-b136-c37c3a21e393,2021-03-22,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
36aa60c0-d1a2-44cb-a882-b74f3bbe35ec,2021-08-19,366,0.994082,0.996778,0.984098,31,91,1.002625,1.0153,1.017516,1.0333,1.0111,0.0100698677041207,0.00726313900949616,0.0244330413652501,20,0
4ab4ceaa-c0a7-4f43-984c-5dd1ea38c3e2,2022-01-16,83,0.000374,0.0,0.0,4,4,0.003871,0.0,0.0,0.0,0.0,0.00110191925820947,0.0,0.0,0,1
7bed854c-0de6-4b9f-8ff6-39aef839f10d,2022-01-16,366,0.883688,0.829295,0.838234,31,91,1.011415,0.992835,1.019975,0.8666,0.8,0.121523708126404,0.185479862700916,0.205747325215888,10,0
d3c63778-0eb8-41c4-b225-b7dc578b77e3,2022-03-01,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
e8bb38aa-c894-4efe-8ad6-b2b76bab17d4,2024-06-08,137,0.759572,0.479326,0.57231,31,87,0.99732,0.83484,1.0064,0.5,0.4,0.20797271266833,0.264374960905951,0.366634181748492,1,1
6fe0eac5-6563-4354-a957-ba8419a4638c,2018-03-12,366,0.522218,0.25586,0.480633,23,56,0.99774,0.94774,0.97972,0.4333,0.3222,0.397953746235408,0.365312875576004,0.428645482286168,0,1
8b4c09c6-fb14-4938-8701-45080aabadef,2024-10-07,366,0.110297,0.821592,0.570969,11,70,0.97344,0.988915,0.97622,0.0666,0.5444,0.275831692020618,0.171712129548332,0.38787280202709,0,1
d2889d97-c6d1-43f9-b8b8-3b1bd2356ac9,2021-12-23,1,0.74566,,,1,1,0.74566,,,0.0,0.0,,,,0,0
f2c95308-3e73-446b-9a4f-f984bb41304e,2023-10-11,1,0.0,,,0,0,0.0,,,0.0,0.0,,,,0,0
300d44a9-a5f3-4ae4-82cc-af22092c7e7d,2023-02-01,366,0.91936,0.599542,0.081607,31,91,0.91936,0.91936,0.44348,1.0333,0.4555,1.47566418620695e-16,0.220766601342924,0.150060823073181,0,0
46b0381c-0da5-40c8-81ce-a1c6bc45c37c,2023-06-29,366,0.963072,0.960639,0.945244,31,91,1.048762,0.999703,1.009604,1.0333,0.9888,0.0333190478805219,0.0372438739763865,0.0784274607190817,25,0
6393ab8b-fac3-4872-858b-f31827111904,2019-02-11,366,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
de51b068-6813-4061-84f5-fd1d382f73ce,2022-06-04,366,0.0,0.0,0.303402,0,0,0.0,0.0,0.451015,0.0,0.0,0.0,0.0,0.199822055396102,0,1
