user_id,reference_date,cb__most_recent_score,cb__worst_score
597440fd-2187-40a7-8e84-29b37105952c,2025-12-31,G,G
597c4b8b-7a59-4bc0-9229-6595e85cbd06,2025-12-31,D,D
598a1baa-2b75-4398-9d72-3ee18589bd5e,2025-12-31,B,B
59aca3ae-85ff-4f51-81f7-4ab16d92ea26,2025-12-31,M,M
59ad804d-4888-45a4-877e-a1353c7714db,2025-12-31,B,D
5a0fd7e9-1537-482d-a2b0-6b47c3856bc3,2025-12-31,B,B
5a63bfeb-80d2-4902-bbc8-42dac088a559,2025-12-31,B,M
5b024e9e-c81d-4e97-9405-64a33603a65a,2025-12-31,C,C
5b2c7d76-4a84-4d4c-b031-0e9e7d774111,2025-12-31,B,E
5b40c4d4-0199-4cf3-bad9-434d13617f81,2025-12-31,B,F
5b5f8a11-1bb9-46e6-a256-c0944963d9c5,2025-12-31,A,C
5b916179-1efa-465e-a5ac-dbbb169091e7,2025-12-31,E,G
5ba40d0a-01df-41c7-abf8-bd5e82f76268,2025-12-31,C,D
5bb8eae6-d297-4e97-b473-818b6da86f42,2025-12-31,A,A
5bcd16a4-3d36-4e25-8e40-f42a514a8e34,2025-12-31,B,G
5bd2492c-83f6-4f3c-be14-ebcdd913eb29,2025-12-31,D,D
5be75461-75f4-49c5-873d-b7ab8490d19a,2025-12-31,M,P
5c299203-59bc-4449-97cd-e005d1d8e0d2,2025-12-31,B,B
5c38d917-04e9-48d3-b046-a4e62a275727,2025-12-31,C,C
5c83590f-dc34-4271-b20e-3fc0e24b7e6e,2025-12-31,E,E
5c87599e-9851-4aef-b565-000ce3fa7404,2025-12-31,D,E
5c8776a9-83a7-4be4-b665-4004be257e97,2025-12-31,E,E
5c995f18-1bdb-4a2d-9d8a-074db85d0f67,2025-12-31,F,M
5cc25005-0fef-4565-a81b-9fa65a3e77e8,2025-12-31,G,M
5cd98a7a-bf10-4c0f-96d2-acada80a5a07,2025-12-31,C,M
5d08fb1c-6e06-47a3-b624-dce183eac913,2025-12-31,C,E
5d4801ca-4d39-4af5-af6b-623a94471daf,2025-12-31,F,M
5d742cab-b0a7-47d9-9f7b-5556cd52243c,2025-12-31,C,M
5d911c43-adb3-4464-bb66-307d620904a1,2025-12-31,A,A
5d93f338-c4f2-47aa-bdde-a9e232fc903a,2025-12-31,F,F
5d95740d-cdd2-41c4-a4a6-e351a33cc6b4,2025-12-31,B,B
5dadc90d-56bc-468a-9d52-dfce72fe1c2a,2025-12-31,D,D
5de3ef32-1441-4939-99ec-a58e55863088,2025-12-31,F,M
5e4bd7bf-ec04-4df8-b8e2-9d8ecbec6c11,2025-12-31,C,M
5e5d36b7-d1d2-40b0-9bc2-e0261c3d4aa2,2025-12-31,A,C
5eaf90e1-9d1c-441e-ae16-f12c1849d1aa,2025-12-31,A,A
5ebd7f8f-7916-420a-8965-83ee7d4b89ea,2025-12-31,C,M
5f4545e5-edde-480e-badb-a85e6d992626,2025-12-31,C,G
5f51c8ee-9446-4708-abe1-cd18a573405d,2025-12-31,M,M
5f547674-5a83-4fa9-8d19-14280de23d4a,2025-12-31,B,B
5f59404e-f5c5-4962-9327-4cfec362ffb4,2025-12-31,D,D
5f5e82c3-249b-49dc-8df8-03f3a752c2b9,2025-12-31,B,B
5f60feaa-de30-4ee9-a7a1-b9ac52ad76ba,2025-12-31,C,M
5f74ebaa-9c3a-4f04-81fe-5cdf073c919e,2025-12-31,B,M
5fad1fbb-2db2-4d07-a51e-498cb6b58be9,2025-12-31,F,F
5faf4ec2-6bc9-4459-a5a2-348aedd75c07,2025-12-31,C,C
5fb12462-a35a-4551-bddb-81965973aee2,2025-12-31,O,O
5fb54852-fd86-4a47-a8b5-9522f56d42ae,2025-12-31,C,M
5ff05f8b-f0dd-4e5e-a507-48e723e3e6c2,2025-12-31,B,C
5ff70115-a89a-4329-8fe8-005f8cbcc1ff,2025-12-31,C,M
60137c1a-87c7-4e84-a105-69a2124815ee,2025-12-31,E,M
60311aad-3997-4521-a383-a9733e3d52f7,2025-12-31,B,M
605ac143-8b01-4c41-9d2d-5d3ffbee8e2e,2025-12-31,D,M
607c5578-30df-4789-8a46-0e68d6a44942,2025-12-31,E,E
60e639e1-0670-4034-8f88-80566280f359,2025-12-31,B,B
6110967b-77d1-486e-a4b9-79fdbd478b9d,2025-12-31,O,P
617c9aff-c457-45ca-bdb7-f08edebcc5a5,2025-12-31,C,E
618c2d4b-7b82-4b25-b5bf-edb17a43b7e4,2025-12-31,D,D
61b66a20-352f-4ab6-a431-c0d0c2f95ea5,2025-12-31,E,M
61b7709e-0cb9-4e26-a0cd-31c4b4470c8d,2025-12-31,M,M
61c769c8-922f-4216-b169-d499c1a331b3,2025-12-31,C,M
622bef16-c6b9-4174-9f4e-72030f7885b0,2025-12-31,B,G
6278d625-bef8-4f93-8fa0-cb91cd4053a7,2025-12-31,G,O
6287f9d4-9149-40ca-afef-224e49a01c0c,2025-12-31,E,E
62f14fc6-1264-43e1-a956-6d019ddf7c77,2025-12-31,G,M
63064136-079e-46c9-ac4a-0e5ba1d15883,2025-12-31,D,P
63074ea8-956c-4649-be6b-888fb1b45ab1,2025-12-31,F,M
6322f80e-0829-4cf4-9f32-69c5f958bc53,2025-12-31,D,P
63494d76-c4b8-454f-b2fb-44b8a10d0286,2025-12-31,B,B
6358382f-0869-4c4c-a293-979bd8a22ef1,2025-12-31,F,G
63755fcf-6502-4710-8494-8d1f2a9f57bd,2025-12-31,B,D
637d97a1-dd4b-4b0e-9ada-3baad4fb61ce,2025-12-31,E,E
6444ddee-f161-47a3-b8d4-c829019bcb4b,2025-12-31,D,M
645be921-027f-4f95-9a6a-515cb625008a,2025-12-31,A,A
64859185-0c48-4fe5-abe8-d74c05e009ea,2025-12-31,E,E
64f24082-45b5-43a7-b348-3b9387697a8b,2025-12-31,A,A
6523bcb6-60ee-4b78-827d-b18e42f816bc,2025-12-31,E,E
6530fc81-749f-4b10-833f-5be013985b11,2025-12-31,E,E
653f5f44-fa5d-40b5-8466-c92948146bdd,2025-12-31,B,E
65442d5e-8290-467d-907d-f4e21fbf391d,2025-12-31,E,M
656e4ac1-9d19-4c0e-a4db-edc9846ae69b,2025-12-31,M,M
6618ece4-c256-40d8-a18b-332e46a1b222,2025-12-31,G,G
6620745d-cc65-4af9-95e4-11fe9a6a6ac6,2025-12-31,G,P
6637abb5-8c4e-4efe-863a-4b3ff9ec3036,2025-12-31,E,M
663c41bb-e557-4b72-8537-58f4d79135df,2025-12-31,D,M
6674ef27-64e5-47a3-8c9a-da3063ace64b,2025-12-31,M,M
669b8260-1beb-457d-b1f0-849c157cc085,2025-12-31,M,M
66b7ea23-cbff-449e-a5f0-3e32370dbbd9,2025-12-31,E,E
66dc71c9-db55-4144-9d25-38b6cb647bd9,2025-12-31,B,B
66e1e945-fe08-4b12-b020-f9d064d7ca12,2025-12-31,C,M
672dd679-4a0d-48df-acd7-24d9097b89e0,2025-12-31,B,M
6816c091-f39b-40de-a815-1163c8edf86b,2025-12-31,G,G
6818cfa2-fc67-4dee-aad6-9fdeb7869c86,2025-12-31,E,E
682c8f74-9834-41e8-b52d-c9c75cfe43e2,2025-12-31,A,A
683f8d6f-8a8a-4735-a5d4-cf899271cea1,2025-12-31,E,M
684b945f-1f8c-4fc0-b5eb-25f0cebd5d12,2025-12-31,M,M
686e6f95-a0cb-425f-8743-9ec36cf34c4a,2025-12-31,M,M
68afe3bb-2055-4a7c-af05-5729373bb88a,2025-12-31,B,B
68c78752-796a-4aa5-8775-488a9db02e6c,2025-12-31,C,E
68ee672c-508a-458e-8dce-28df6692b27f,2025-12-31,M,M
68f2915a-1e5d-41ae-bb12-5d8f4f26d691,2025-12-31,E,E
68f3f862-ea1b-4f7d-9151-7584c7fd4e89,2025-12-31,M,M
68f4859a-d352-4e04-8796-e3126f81d149,2025-12-31,C,C
690bed87-14b5-499e-b14b-7f8ebf7eba79,2025-12-31,C,E
6911233a-6bec-42a8-a053-0d2966abdfe7,2025-12-31,C,C
69622de0-23ff-4827-ab8e-3a4fa556cd27,2025-12-31,C,E
69869038-9c7f-46b6-920a-6c2648e5e0af,2025-12-31,B,M
6a6f62eb-5cc6-4589-98db-03ae553d2104,2025-12-31,G,M
6a87a563-9b9e-4996-873d-7a010ebf9e05,2025-12-31,B,D
6ad9c216-4541-4092-9428-cd2d517d9cb1,2025-12-31,A,D
6b0cfb72-52cc-4cd0-9678-9a48a9c946b1,2025-12-31,E,E
6b331464-85c5-4f8f-9a2c-f29a4ba3eae1,2025-12-31,F,F
6b3b5dbf-d246-430b-9a69-b3f5fa447085,2025-12-31,D,G
6b420ea5-8662-4b29-8c61-5c910d88578e,2025-12-31,F,F
6b88ec67-0578-48d7-93f6-e977245bdb9b,2025-12-31,A,M
6ba1a891-9e0f-4033-9c95-300bba389d62,2025-12-31,D,D
6bf82f18-a8a0-4446-8b0c-366bfc4ff2d9,2025-12-31,B,B
60163483-8628-4573-89a7-6f3b8e4acdaf,2025-12-31,B,M
6048b68c-55ef-48db-bc65-c6e566457aa2,2025-12-31,C,M
607aab15-8901-435e-bfe2-d1aef82ca2a1,2025-12-31,E,M
60a2378f-f000-438e-9e21-849f1a7c55b9,2025-12-31,B,B
61006baa-a8ca-4da4-a1de-c72c1fd7892b,2025-12-31,E,M
61ffdcf7-3f8c-494b-a4ff-4a88eecbc426,2025-12-31,D,G
625e41fe-30bc-48e3-b4e8-aef396e3015d,2025-12-31,C,F
62cc3b62-331a-4063-8fcf-bb1be85aac18,2025-12-31,D,D
635a5d05-b718-4c17-a8f4-2a54c41b2cda,2025-12-31,A,A
6382eecd-8bb5-40ae-8532-efd955f14c21,2025-12-31,E,M
639f1e4a-05a6-494f-acb2-0e50c842e40a,2025-12-31,C,M
63a5cd94-be24-49ac-a1f3-0c987038ceab,2025-12-31,C,C
63dd4b43-96d7-4d48-bd09-b5e0c06aa37d,2025-12-31,D,M
63ed1215-e0b2-4ee6-9676-bc612bf41afe,2025-12-31,M,M
63edc211-a6ee-46c6-ae33-030cbdae1f9a,2025-12-31,C,C
64291d9c-285c-4e2f-849e-0030db00ad97,2025-12-31,A,A
642edb1b-fdf3-4c00-acbb-d4a38ef63386,2025-12-31,F,M
647f1c65-ddf6-40e8-862c-bdd8d7c6a44e,2025-12-31,C,E
64829ace-dac5-4efe-857b-d8eb4da2469c,2025-12-31,C,M
64d4aa45-e548-4c4c-880d-750fc53d2667,2025-12-31,O,O
64e9bc56-05d0-4358-bcaa-7c81f11f7d24,2025-12-31,F,F
64fc00df-ae09-4d91-9c8b-6165cde04914,2025-12-31,C,C
652d8c65-ea4b-4f68-9775-4654b1a3d83a,2025-12-31,B,M
65635d7c-a48f-41ab-9d08-63358c7105e8,2025-12-31,F,F
65b04523-a3e6-48ec-a8a7-923c4a9df461,2025-12-31,A,A
65caf637-fa86-4948-aaa7-966d7011baf0,2025-12-31,C,C
66215300-24d6-45d4-aa62-e88f9de3372c,2025-12-31,B,M
664cdb61-b19f-44c9-aaa6-e1d03789b642,2025-12-31,D,D
667c7a90-5a07-4a57-905a-975cd296d7b0,2025-12-31,C,M
66a922c0-01cd-4a5e-b908-a2df6bc30310,2025-12-31,B,B
66b96543-304d-4445-8c0b-3f265a8a342a,2025-12-31,B,C
66f6c1bf-3a26-4f0f-aa2a-e616e1346067,2025-12-31,D,D
66ffa7c3-9b3e-41d0-9f59-eade6c508f3a,2025-12-31,A,N
672dfd16-157c-4ea6-98fd-ba41f755b5c4,2025-12-31,A,A
673845c8-c259-42eb-9f9e-815febba368c,2025-12-31,G,M
67515830-2d0a-463c-b3c8-6c9a561af7f5,2025-12-31,M,M
67aa27d8-efff-4c7c-a927-a5293d2549fc,2025-12-31,A,B
67eb01be-bd9f-48ec-b7ff-9f32200a0e6f,2025-12-31,E,E
67f8dcc3-8a94-4b7d-81a2-f155fb534afc,2025-12-31,G,M
6861569f-cd2a-4c0e-a8cb-7fd3571583e8,2025-12-31,C,C
68740d70-5eda-4148-ad6a-24e5ebce978b,2025-12-31,E,E
688d55b5-0647-4cdb-933b-b1a40279f5b5,2025-12-31,B,B
68c76900-93d7-4016-8e0f-3c35c0347d59,2025-12-31,A,C
68ddb508-0bea-48e7-bed0-ba93e7a8c2c1,2025-12-31,F,F
68df0a36-7ff7-4f0c-aca5-86563966d674,2025-12-31,C,G
6949ce64-6b19-4243-b0b1-560b394a73ea,2025-12-31,B,G
69624cae-6984-4634-a877-8fc573f96920,2025-12-31,G,G
699319e3-e227-447e-af04-e9cde6d2133a,2025-12-31,C,C
69a466d7-7d29-4949-a78c-7ed40a826139,2025-12-31,F,M
69e96eab-c548-442a-b759-6b7e6f684484,2025-12-31,B,B
6a1c0f07-8a57-48c1-a7b7-817dde71531c,2025-12-31,D,D
6a2421fb-0564-4196-aa9d-5d01be82a92a,2025-12-31,C,C
6a25ff02-a875-4542-a44a-ec44cb58da02,2025-12-31,B,B
6a591a09-5251-4849-a5d1-4f8250d3a1ab,2025-12-31,B,B
6a6210d2-1ea4-4c3b-8d22-3852a905b4f6,2025-12-31,B,B
6b023bb5-679f-4124-9077-b959a1dcb540,2025-12-31,D,F
6b372fd8-a1a4-4a55-aa40-b1316ed759e9,2025-12-31,B,C
6b435ad1-f057-437f-8e3f-693923b01f9a,2025-12-31,C,P
6bd41c26-1e02-4bbc-82f9-c837b53f7015,2025-12-31,A,A
6bd521fd-8dd6-4be6-b12f-5b9848c5141b,2025-12-31,D,D
6c0b933d-b0f8-4635-a1e0-9b569176db1e,2025-12-31,F,M
6c3953b4-29dd-4d8f-b89a-3653b718f182,2025-12-31,D,M
6c4a1de7-0c1b-4ae0-9c2b-c264f3925f3a,2025-12-31,E,F
6c6bdb15-b14a-40e9-b0b2-3884d5438a23,2025-12-31,B,C
6c9d22f1-2366-4407-ad05-61eee344ad56,2025-12-31,E,E
6cf01e75-9abb-4909-b1c7-6f1da86e4a84,2025-12-31,F,F
6cf91fd5-51cb-4a9c-94de-987969347799,2025-12-31,B,B
6d121417-a250-4779-b0a1-1d8d9060cf86,2025-12-31,A,A
6d5fcb0a-a4ec-4d25-b046-3fec2630a2e6,2025-12-31,D,M
6d7f7354-fc65-4bbd-9c59-45d13e3cc6f7,2025-12-31,E,G
6db67c19-c1b5-4f9b-8f76-5e09bd22f8bf,2025-12-31,B,M
6dd4e56f-4bae-4856-85ce-bc763e923ba8,2025-12-31,G,G
6dd62dca-5f05-46bb-a1e9-dd45e59b10bc,2025-12-31,F,M
6e4a965d-aee0-4a2c-b64c-e09318854ae0,2025-12-31,B,B
6ee9b390-3354-4315-a3e4-ad1dd36312a8,2025-12-31,C,C
6f3cf6a1-a669-44a6-a522-c1076ec4cd9c,2025-12-31,F,F
6f8805ce-06f6-4eb4-92b6-3599d167cae5,2025-12-31,B,F
6f909cfe-93cc-4678-b1ca-0aa8599d8a25,2025-12-31,C,N
6fd1adcb-6fac-4be3-a3bb-b3c85e655520,2025-12-31,E,M
707d11a2-c072-48c2-b9f2-6316012b8279,2025-12-31,B,B
708ad8bb-4470-48b7-aa1b-28a53981f7a2,2025-12-31,B,B
70c70c7c-1732-4d62-822c-819a81810aea,2025-12-31,C,E
712fa3d7-4551-4a09-b4f2-846320819ed6,2025-12-31,C,M
71823691-7dcf-4243-a890-8d0e552dee5a,2025-12-31,E,M
71879e82-7c25-4190-b379-5257deccf99c,2025-12-31,B,B
72130e85-adb4-4a1b-b0c3-e5f3542ae278,2025-12-31,C,C
724fb106-31c2-4488-a249-c7ad13a9d471,2025-12-31,G,G
728a28be-a0a6-4543-9ceb-f1886e098d65,2025-12-31,A,F
72cbd7ec-bb9e-4f04-83f6-036b61501b25,2025-12-31,M,M
73b26273-e535-40f0-88db-991e1a0a2504,2025-12-31,M,M
73bf71bd-c62e-4077-a746-20b5ff8f806c,2025-12-31,M,M
73cede5a-0191-4f18-9c39-4a9319eb6302,2025-12-31,B,D
73f1a51c-a959-40ec-8b90-4c2580f936ce,2025-12-31,B,P
743667ae-43af-4152-8085-eb598867782b,2025-12-31,C,C
746e2a5a-80f2-474a-bd30-ffe594e16323,2025-12-31,M,M
747cee7f-c97b-4a91-ad16-96d54fb2b4a9,2025-12-31,D,F
74b0af32-8457-4f29-b65e-95db38e1c4ae,2025-12-31,D,E
74f93730-1025-4a88-b5ee-31df22b556e6,2025-12-31,E,G
74ff41f3-eeb3-42de-a152-5f7cd4260057,2025-12-31,D,M
753057ac-3267-4cb3-9dbb-6cebac750a78,2025-12-31,B,M
757b0583-8286-4710-ab20-75091ee96670,2025-12-31,B,C
7597d702-c8fc-4369-98be-a190b2669fe7,2025-12-31,M,M
75b6f6bc-638e-4912-8389-78160ca902f1,2025-12-31,G,M
75d23ea9-4437-46e5-af3f-3cbf87d8ebd9,2025-12-31,B,C
76222779-37a3-4ca0-8dfd-2eeb192d3ca5,2025-12-31,C,F
762a9afe-8c8a-4bca-bcb3-305fa684ba69,2025-12-31,A,A
76350b94-a891-4ddb-8cfc-95aa9c31e31b,2025-12-31,A,A
7640f8c2-212d-42fc-87c1-e539726bee8a,2025-12-31,M,M
769f8431-2f7e-4f06-8339-ad0b828a5349,2025-12-31,A,A
7707003e-a4a2-48a6-a122-91dbf39ec795,2025-12-31,C,D
77558ef2-99b8-431f-b525-359097f23bc6,2025-12-31,M,M
780f7539-ef83-41b1-affe-b3b2cec0d910,2025-12-31,A,A
7825f87b-3f3c-4289-baf6-3e463f1bcba2,2025-12-31,G,N
7866b92d-0996-43c2-a4d8-1ed285e66bfe,2025-12-31,B,B
7873bfe3-fbfc-4aec-88d1-00f2e0337ecc,2025-12-31,F,M
787ae2ec-8ee1-4500-ae04-dd1970d31343,2025-12-31,C,M
78ed1749-b8ed-4072-af72-3c775a447a08,2025-12-31,C,D
78f4d12a-a41a-4faa-80ea-060c8c53eb21,2025-12-31,D,D
78ffabf7-d34b-49b0-a4bd-403055168ce5,2025-12-31,B,M
79077263-05b6-4bfd-ab57-818b90d0d897,2025-12-31,A,A
7912f4ed-e8d6-46da-85f2-060c6030ed77,2025-12-31,C,C
791b9348-4eff-40ae-acde-b2c0ad0d7175,2025-12-31,E,M
794c7f68-b504-4f87-8f20-285370ed8f6b,2025-12-31,E,M
7f79859e-b0c9-43d9-a0af-ba1a14d29ee6,2025-12-31,A,C
7fe082e8-4cec-48d9-9080-db40ead26a2d,2025-12-31,C,C
804848bd-3b6a-484d-b8a5-c22ca9612f62,2025-12-31,D,M
80c92b41-430f-4eb5-b0a7-6b5d19361ff7,2025-12-31,C,C
80cc6d62-f1b1-4dec-b5e2-7e37e2450550,2025-12-31,A,A
80ccda12-0bd7-46ee-9c10-47b03fd24a76,2025-12-31,B,B
81278ee8-6857-431e-b433-101814cd44dd,2025-12-31,B,C
81563649-2951-4eb8-b07c-bcd9e2fa6454,2025-12-31,E,E
81d217b7-4784-42e0-a728-832573b097a3,2025-12-31,E,E
81def029-e8a1-4bf8-aa58-d251ba86bf74,2025-12-31,C,D
824a7721-ab94-475b-a71a-cace0abb9dd1,2025-12-31,M,P
82c5b2b3-c1d3-4889-8c67-472766b77e64,2025-12-31,F,F
82c8f6c6-17c7-4cd4-b12d-e98abb772deb,2025-12-31,B,D
82cfd096-4f75-4922-b9b1-834886aba20e,2025-12-31,C,C
82f251f8-0cdc-42c1-8826-12e5610391e4,2025-12-31,M,M
82fede86-2167-4a82-945c-aaffae07c433,2025-12-31,F,F
8327b454-30c1-418c-89b0-2c002f803cf6,2025-12-31,E,M
83593fe9-b23e-479c-a14d-30722b5b6754,2025-12-31,B,B
835cc1ee-5c29-473a-b68f-743660c22550,2025-12-31,E,M
8361b4a5-63cf-4bfe-adfc-f0ef40acae7d,2025-12-31,C,F
83b6e296-8542-4b30-b6c5-6bbb83d090a8,2025-12-31,E,F
83c82343-6bb5-4c57-aa84-5b3d4a1f72d7,2025-12-31,M,M
83e24a04-5da1-42ee-8e6d-15e0295854ca,2025-12-31,F,M
83f9cf24-027e-4d3c-bc10-2b7c4d5500ed,2025-12-31,B,D
8431937f-2c1e-4234-b126-6b4b4cd2fffc,2025-12-31,F,P
84cb6815-605b-4f08-a219-abb6a376fcd7,2025-12-31,B,M
84d2eea2-ee8f-41aa-9957-6bcf6d1ea9aa,2025-12-31,E,E
84e60746-9ca1-477d-8197-1209dd55f031,2025-12-31,F,F
84ea6cdb-c321-48c3-b890-c368800f01c3,2025-12-31,C,C
84ff09e0-c830-4e50-8c89-81bc7509c133,2025-12-31,B,C
8585ccf8-367e-4772-8fac-08473a2ef7a2,2025-12-31,C,C
85a7f5af-fdfc-4bb5-b13a-5792dbe75795,2025-12-31,M,M
85c2ab78-410a-4dee-8cf8-517828f7cc7b,2025-12-31,D,M
85ed0168-e9b9-43c0-81a7-6fc2181eed64,2025-12-31,O,P
85fa8c94-6df9-4016-a2fe-37893a8415a3,2025-12-31,G,M
861e9939-e1d7-4d4a-9780-5dbf574326e2,2025-12-31,B,B
8628b91a-d514-44bc-af81-0ab7dcd8db66,2025-12-31,C,M
864c858a-67b3-4fdf-a668-eb9ce2551368,2025-12-31,A,O
8671a21e-8e78-4d5d-8832-cf512081638b,2025-12-31,C,D
86a2f2eb-16a1-40f6-87aa-02be1bc08c15,2025-12-31,C,C
86bbd4bb-376d-4d2b-83b6-810a42b03f63,2025-12-31,D,D
873048ab-e78c-4560-8926-627e21d42301,2025-12-31,D,E
8732e803-6fa0-4b5b-b777-05d60e2c06ca,2025-12-31,A,B
87716e78-864e-480b-a436-dd2dbf9da6ab,2025-12-31,B,B
878ba2d6-cb4c-406d-9052-e5d8307525da,2025-12-31,M,M
87babf06-60a1-41d9-8336-59627120fdbe,2025-12-31,G,G
87c9fbc2-70df-46e6-9dad-2c2266708978,2025-12-31,D,E
87e8070f-9d1d-4df7-a9d3-54fc913cee73,2025-12-31,B,F
88de1524-79d7-450e-9109-b68e65a1137d,2025-12-31,B,F
88f201d9-11a3-461c-9ca5-d0cff9e7447d,2025-12-31,B,E
892a7d3b-f990-45e5-a302-38949e497949,2025-12-31,B,B
8960f575-c6aa-4478-b3b6-3a0a924599b1,2025-12-31,B,O
8997520c-c95e-43de-9b51-eca2e13bee7b,2025-12-31,E,M
8a58b620-3f80-4c83-b237-cc93c2c4264b,2025-12-31,C,C
8a5bd2a0-5ec3-4365-a350-d1e252613757,2025-12-31,B,B
8a9c4579-801b-4f3a-bdc4-d0054109f2f1,2025-12-31,B,F
8aaf31ab-b7f7-4d4d-82b4-1e1f001c3ce4,2025-12-31,M,M
8b3e8b35-d9d0-41b6-822c-84c8498d7e96,2025-12-31,C,M
8ba75f5c-b6bb-4943-b539-65c7d61f672f,2025-12-31,A,B
8bbc1b2f-e6ee-472a-b122-90884cbe8792,2025-12-31,G,M
8bdbf73d-4df0-4573-ba49-79cca01b6600,2025-12-31,D,M
8be41407-4181-4d7c-a533-de7f62431f0b,2025-12-31,D,D
8bf18734-1043-43a9-ba60-ec472c64928c,2025-12-31,M,M
8c0fa4d3-2df4-43bd-9b1d-6fdfb2a52fef,2025-12-31,D,M
8c24973c-3448-4403-a519-f382ddc2a7e7,2025-12-31,B,D
8c314f0b-d080-4515-beb9-f6dab14a7d00,2025-12-31,M,M
8c408296-21e7-4aa3-be2f-ca9ef8498feb,2025-12-31,M,O
8c6f7d6c-f5d7-4a0a-9463-21010beb094b,2025-12-31,M,M
8c8e5950-7ce7-4ba4-a446-8d40a4f4c317,2025-12-31,A,E
8cecebe3-4dbd-45a1-b810-4458851edfe3,2025-12-31,G,G
8d3f683b-5c4b-4def-aadc-44490391290e,2025-12-31,E,E
8e4688f4-2a76-405f-a7f8-4107df21c6b1,2025-12-31,A,M
8ebc7d91-6b39-4fce-a106-154c94f65b39,2025-12-31,E,G
8ece9e6a-189a-4061-b85d-a03de9cf5072,2025-12-31,G,M
8ed64bcc-74f3-43e6-b167-b939c5381add,2025-12-31,A,A
8f0c9bb9-d29c-408c-8b6f-e0cdbe662e44,2025-12-31,E,E
8fef5f0e-29b3-4468-b035-59354081a5ca,2025-12-31,D,M
9018c471-e296-44ab-ac0a-974bb342c34f,2025-12-31,A,A
9029a6aa-ff96-46fd-92cd-6f8c889e24f3,2025-12-31,E,P
9052fd3e-09c2-456c-8858-a0850a5ab694,2025-12-31,D,G
9060aedd-d6b1-4257-9619-3c0bb03399c0,2025-12-31,F,F
907b1297-a1d0-4194-bc84-ae8aa2fea724,2025-12-31,D,D
90935328-775e-422e-8153-2fcfd523a7ba,2025-12-31,C,F
90f35061-31c1-4dc4-a71e-833b9efc0689,2025-12-31,G,G
9157d934-aef7-4b23-9e84-997e0a5b7a5e,2025-12-31,D,M
918307d3-4bfc-438a-b434-853910de5f14,2025-12-31,C,C
91df6ed1-105e-4bc6-b924-90154e75085c,2025-12-31,B,B
92074528-cac0-45a6-855e-6aa248dbb292,2025-12-31,M,M
9217bdbd-fa18-4774-b6f5-ddf283a3ce4e,2025-12-31,A,C
921c5110-da55-47d0-b17e-77aeb1470bf3,2025-12-31,B,B
9220a588-aa51-4edc-a615-26ab8de0f608,2025-12-31,M,M
92762ec6-c2fe-4888-a54a-adec6e07168d,2025-12-31,B,B
927b924a-6729-46f9-89b1-9e28e8f5bff1,2025-12-31,D,F
92979eeb-cfce-42bc-9527-8001ee27724b,2025-12-31,C,M
92aa0069-895e-4ab3-b9bc-b3f4d9a39f57,2025-12-31,D,M
92b31584-a674-44a8-84e2-e73c61871d31,2025-12-31,E,E
92bcbc13-4f3d-4685-a8f2-e89a1911c0a2,2025-12-31,F,F
92e2cbf5-ba6c-4eac-999a-4fb9c03fdc96,2025-12-31,B,M
93233dfb-923d-406a-8685-ac7e43299ad5,2025-12-31,M,M
93360d6d-f4ab-47dd-a4dd-67188c3da8c4,2025-12-31,D,F
93ac8369-4f4d-4d81-bbc3-fca3e261e707,2025-12-31,B,B
93c02c77-edfe-41dd-b397-30db7ee23eb8,2025-12-31,B,P
93c46aee-f53a-41cd-9417-5e302354ec38,2025-12-31,D,D
9402e020-9861-4b20-bcfa-85028ab24e69,2025-12-31,B,E
941caa51-9877-48a5-a11a-e45a19dd0fd8,2025-12-31,F,F
9425f1b2-ca59-499b-aed5-4ab4566ba945,2025-12-31,E,E
9455b8b2-d55e-4164-b1d1-b4079a326bba,2025-12-31,E,M
94830839-dd95-4362-8de3-2901c9144104,2025-12-31,D,F
94a959cc-cef3-4025-b11a-b50ec8b4672e,2025-12-31,C,C
9516fd44-ee93-433a-b36f-861cc1afa96f,2025-12-31,P,P
9523bb43-a40c-4f2f-a241-e07154d10d45,2025-12-31,F,F
952adf9c-2d03-4c13-9fa5-a9e162532968,2025-12-31,D,D
9546dc68-fb48-4af3-871b-1f499c4ffb7f,2025-12-31,B,B
9555c6c4-7334-4770-bd8a-ae4d980ffe4a,2025-12-31,B,D
95a6d03a-3983-4b04-971c-9313fd8edb99,2025-12-31,C,C
95e2ca01-9946-49e7-9f33-997ce2b1a998,2025-12-31,E,E
95e356d9-3b48-4424-b6b5-cffc7aa726ed,2025-12-31,B,B
95ef6d33-b58a-412f-8c83-86e161305b07,2025-12-31,C,C
962177e4-f118-4118-bae9-24fa8fc8ad7e,2025-12-31,E,E
9636ab59-7d0c-4b47-8df8-7733828d9b31,2025-12-31,B,D
96c67740-814f-4060-9f21-c0974231d409,2025-12-31,E,E
970a9345-e32e-4acf-a392-4fc9a2f35f41,2025-12-31,B,E
97176597-27d7-46c9-9414-5d2634c32781,2025-12-31,D,G
799d088d-1ef0-4344-978d-6a0dcbee1c85,2025-12-31,G,M
79ab3a73-a6d0-48df-b475-b2450f59526b,2025-12-31,B,B
79b124b3-0c3d-435b-8fbd-4e4817b19214,2025-12-31,M,M
79c319a2-ef15-4aed-b0c4-ef7688c8f8e2,2025-12-31,E,E
